2,2,2018,July,Offline,82.45,0
0,3,2018,October,Online,192.86,0
2,2,2017,September,Offline,185.0,0
2,6,2018,December,Online,68.07,0
0,3,2018,October,Online,118.8,0
0,2,2018,October,Online,104.4,1
0,1,2018,March,Corporate,65.0,0
1,3,2018,March,Online,71.1,1
2,1,2018,May,Offline,95.0,0
4,11,2018,September,Online,116.62,1
0,4,2018,September,Online,136.0,0
2,2,2018,December,Online,147.9,1
2,0,2018,September,Offline,123.7,0
2,1,2018,June,Online,135.9,1
0,2,2017,October,Offline,109.0,0
2,1,2018,March,Online,186.0,0
1,3,2018,December,Online,115.6,1
0,1,2018,May,Online,221.0,1
0,3,2017,September,Corporate,65.0,0
0,1,2018,February,Corporate,80.0,0
1,4,2018,March,Offline,73.83,0
0,1,2018,October,Corporate,67.0,0
0,2,2018,March,Online,80.3,0
2,1,2018,April,Offline,85.0,0
2,3,2018,July,Online,152.1,1
0,2,2017,September,Online,89.25,0
0,4,2018,September,Offline,110.0,0
1,2,2018,May,Online,95.0,1
0,1,2018,March,Online,79.0,0
0,1,2018,August,Online,80.0,1
2,2,2018,October,Online,102.85,1
1,2,2018,September,Online,90.0,1
1,2,2018,January,Online,62.37,0
0,1,2018,April,Online,98.0,0
0,3,2017,September,Online,117.67,1
2,1,2018,June,Online,141.0,0
1,3,2018,December,Online,156.61,1
0,3,2018,August,Online,152.1,1
0,1,2018,August,Online,105.3,1
1,3,2018,May,Online,119.85,0
0,2,2018,November,Online,97.2,0
0,1,2018,May,Online,116.1,0
2,2,2018,May,Online,150.45,1
0,1,2018,January,Offline,71.0,0
1,0,2018,June,Complementary,0.0,0
1,2,2017,December,Offline,60.0,0
0,1,2018,April,Corporate,89.0,0
2,0,2018,October,Online,115.0,1
1,1,2018,May,Offline,100.0,0
1,3,2018,November,Online,75.9,1
1,2,2017,October,Offline,65.0,0
2,2,2018,May,Online,104.55,0
2,2,2018,October,Online,115.0,1
1,1,2018,July,Online,187.0,1
0,1,2018,August,Online,115.0,0
0,4,2018,September,Online,84.43,1
2,3,2018,April,Online,90.95,1
1,3,2018,March,Online,208.0,0
2,4,2018,September,Online,97.18,1
0,4,2017,October,Offline,79.11,0
0,2,2018,May,Complementary,0.0,0
0,1,2017,September,Online,120.0,0
0,3,2017,October,Online,126.0,0
0,2,2018,February,Online,91.0,1
0,5,2018,September,Online,137.0,1
0,4,2018,March,Offline,67.32,0
0,1,2017,October,Online,81.62,0
1,3,2018,October,Online,123.66,0
2,1,2018,August,Online,94.5,0
1,4,2018,August,Online,96.3,1
2,1,2018,August,Online,88.01,0
1,3,2018,March,Online,81.9,0
0,4,2018,May,Online,119.85,0
0,1,2017,October,Offline,83.5,0
0,1,2018,April,Corporate,67.0,0
2,2,2018,June,Online,156.0,0
0,1,2017,October,Offline,85.0,0
3,5,2018,April,Online,126.75,1
1,1,2018,June,Online,115.0,1
2,1,2018,October,Online,107.1,1
0,1,2018,October,Offline,120.0,0
2,1,2018,November,Online,93.6,0
0,1,2018,June,Offline,120.0,0
0,1,2018,June,Offline,90.0,0
0,5,2018,September,Online,137.0,1
1,3,2018,October,Online,106.43,1
0,3,2018,May,Online,87.78,0
0,2,2017,September,Offline,101.5,0
0,1,2018,June,Online,85.5,1
0,3,2018,October,Offline,95.0,0
2,2,2018,July,Online,103.7,0
0,1,2017,August,Corporate,65.0,0
2,6,2018,August,Online,100.12,1
1,3,2018,April,Online,156.25,0
1,2,2018,May,Online,101.0,1
1,3,2018,July,Online,161.1,0
1,3,2018,December,Online,83.8,0
0,1,2018,June,Online,168.0,0
2,1,2017,December,Offline,58.0,0
2,1,2017,August,Offline,94.5,0
0,4,2017,December,Online,96.3,0
0,1,2017,August,Online,76.5,0
2,3,2018,April,Offline,78.0,0
1,1,2018,September,Online,112.59,1
2,1,2018,June,Online,187.04,1
0,1,2018,October,Online,169.0,0
3,7,2018,December,Online,46.63,0
0,3,2018,August,Offline,100.0,0
0,3,2018,October,Online,85.5,0
0,2,2018,June,Online,130.0,1
2,2,2018,July,Online,146.7,0
0,2,2017,November,Offline,73.0,0
2,2,2018,April,Online,143.22,0
0,3,2017,October,Online,89.25,0
1,0,2018,September,Offline,85.0,0
2,0,2018,February,Complementary,6.5,0
0,1,2018,March,Online,83.03,1
1,3,2018,February,Online,91.0,1
2,2,2018,April,Online,80.75,0
1,2,2018,November,Online,89.0,1
0,3,2018,October,Offline,105.0,0
2,5,2018,April,Online,109.81,0
1,3,2018,December,Online,70.88,0
0,2,2018,November,Online,83.6,0
2,1,2018,February,Online,60.0,1
0,3,2018,June,Online,130.0,1
1,1,2018,April,Online,95.0,0
0,1,2018,April,Offline,104.0,0
0,3,2018,February,Offline,62.0,0
2,1,2018,April,Offline,95.0,0
2,1,2018,February,Online,145.0,0
1,0,2018,October,Corporate,95.0,0
0,2,2018,June,Offline,95.0,0
2,4,2018,June,Offline,80.75,0
0,4,2018,August,Online,142.2,0
2,3,2018,October,Online,128.7,1
2,3,2018,March,Online,90.95,0
1,2,2018,November,Online,93.6,0
1,2,2017,November,Offline,60.0,0
0,3,2018,August,Offline,90.0,0
2,1,2017,December,Online,95.4,0
0,2,2018,October,Online,160.0,1
2,1,2018,October,Online,104.1,1
0,1,2018,April,Offline,104.0,0
0,4,2018,August,Offline,109.0,0
2,4,2018,April,Online,93.78,1
0,2,2017,October,Corporate,95.0,0
0,1,2018,October,Online,140.0,0
1,3,2017,December,Online,87.0,0
2,1,2018,March,Online,85.85,0
1,3,2018,March,Online,99.45,0
0,4,2018,May,Online,120.28,0
0,3,2018,June,Offline,120.0,0
2,0,2018,April,Online,77.77,0
0,3,2018,June,Offline,120.0,0
0,1,2018,June,Online,116.1,0
0,1,2018,July,Online,189.0,1
2,1,2018,June,Online,152.67,1
2,3,2018,February,Online,66.31,0
0,1,2017,September,Online,95.0,0
0,3,2018,December,Online,122.0,1
0,3,2017,December,Offline,58.0,0
1,3,2018,December,Online,89.89,0
0,2,2018,June,Online,156.0,0
1,3,2018,March,Online,99.45,0
0,2,2018,August,Online,172.8,1
1,3,2018,August,Online,98.56,0
0,1,2018,March,Online,71.1,1
6,15,2018,March,Online,128.06,1
0,1,2018,November,Complementary,0.0,0
0,1,2018,April,Online,106.0,0
0,4,2018,September,Online,130.61,1
2,3,2018,June,Online,105.74,0
0,2,2018,June,Online,136.0,0
0,1,2018,June,Offline,120.0,0
2,2,2018,December,Online,74.8,0
0,2,2018,June,Online,112.0,1
1,0,2018,August,Online,121.5,0
0,4,2017,October,Offline,70.0,0
0,1,2018,November,Offline,75.0,0
0,1,2018,January,Offline,54.0,0
1,2,2018,March,Online,100.0,1
0,1,2018,April,Complementary,0.0,0
4,9,2018,November,Online,186.22,1
2,0,2018,November,Online,79.2,0
1,1,2018,March,Online,103.0,0
2,2,2017,September,Offline,185.0,0
0,2,2017,October,Online,135.0,0
2,0,2018,October,Online,115.0,1
0,2,2017,July,Online,109.0,1
0,1,2018,November,Online,104.0,1
2,5,2018,August,Online,130.05,0
1,3,2018,September,Online,100.3,1
0,2,2018,June,Online,130.0,1
0,2,2017,October,Offline,109.0,0
2,2,2018,October,Online,139.5,1
0,1,2018,February,Corporate,66.0,0
2,2,2018,September,Online,106.88,0
2,2,2018,September,Online,149.4,0
0,2,2018,April,Online,109.35,0
0,3,2018,November,Online,89.0,1
2,1,2018,April,Online,115.0,0
0,1,2018,March,Corporate,85.5,0
0,2,2018,April,Online,90.95,0
2,1,2018,July,Online,117.55,0
0,1,2018,October,Online,108.0,1
0,3,2018,October,Online,139.5,0
0,3,2018,September,Online,129.88,1
1,4,2017,December,Offline,67.0,0
1,1,2018,October,Online,129.0,1
2,5,2018,June,Online,79.53,1
1,3,2018,August,Offline,72.25,0
0,2,2017,July,Offline,80.0,0
2,5,2018,June,Online,119.85,0
1,2,2017,November,Online,117.0,0
2,2,2017,September,Complementary,29.0,0
2,2,2018,September,Online,118.8,0
0,2,2018,December,Offline,192.03,0
0,1,2018,May,Online,168.3,0
0,1,2018,May,Online,72.76,0
0,3,2018,December,Offline,68.0,0
0,4,2018,January,Online,89.0,0
2,5,2018,August,Online,124.46,0
2,1,2018,March,Corporate,70.33,0
1,4,2018,June,Online,170.1,0
0,2,2018,June,Online,75.0,1
0,3,2018,June,Online,125.25,0
3,7,2017,July,Online,55.9,0
1,2,2018,June,Online,126.9,1
0,2,2018,February,Online,79.0,1
2,3,2018,October,Online,94.35,1
0,2,2018,June,Online,109.0,1
2,3,2018,April,Online,112.2,0
0,1,2017,October,Corporate,109.0,0
0,2,2018,September,Corporate,65.0,0
1,3,2018,April,Offline,90.0,0
0,3,2018,July,Offline,85.0,0
0,4,2018,December,Online,168.73,0
1,3,2018,December,Online,100.38,0
2,5,2018,July,Online,99.45,1
0,1,2018,September,Corporate,160.0,0
2,1,2018,October,Online,126.0,0
1,2,2018,August,Offline,96.9,0
2,4,2017,October,Online,95.0,0
2,1,2017,September,Online,94.5,0
1,1,2017,September,Offline,98.8,0
2,1,2018,July,Online,100.5,0
1,0,2018,June,Complementary,0.0,0
2,1,2018,May,Online,80.75,1
0,1,2018,April,Offline,104.0,0
1,2,2018,April,Offline,89.75,0
0,2,2017,August,Online,156.0,0
1,1,2018,June,Online,136.0,0
0,2,2018,December,Corporate,85.0,0
0,4,2017,October,Online,87.54,0
0,2,2017,September,Corporate,100.0,0
2,2,2018,October,Online,108.9,1
0,3,2018,June,Online,107.1,0
1,2,2018,April,Online,80.0,1
0,3,2018,May,Online,90.0,1
0,2,2018,May,Online,105.3,0
0,1,2018,February,Online,80.0,0
0,2,2018,August,Online,142.2,0
0,3,2018,April,Online,131.4,0
0,2,2018,June,Offline,95.0,0
0,2,2018,April,Online,111.0,1
1,3,2018,October,Offline,85.0,0
0,4,2018,August,Online,130.95,1
0,2,2017,September,Offline,101.5,0
2,1,2018,February,Offline,82.0,0
2,2,2017,September,Online,94.5,0
2,1,2018,August,Online,109.8,1
2,4,2018,July,Online,72.25,1
2,2,2018,February,Online,55.72,0
1,1,2018,October,Online,158.4,1
1,4,2018,March,Offline,69.0,0
0,3,2018,October,Offline,105.0,0
0,3,2018,December,Online,219.6,1
2,3,2018,January,Offline,44.8,0
0,1,2018,October,Online,120.0,0
1,2,2018,March,Online,100.0,1
0,1,2018,June,Online,109.0,0
1,2,2018,August,Online,115.68,0
1,2,2018,September,Offline,75.0,0
0,2,2018,June,Offline,134.1,0
2,1,2018,May,Online,124.1,0
0,2,2018,August,Online,214.75,0
1,2,2018,October,Offline,75.0,0
1,2,2017,November,Online,72.25,0
1,0,2018,March,Corporate,80.0,0
0,1,2018,September,Online,139.0,0
0,1,2018,January,Corporate,66.0,0
0,3,2018,May,Online,115.5,0
1,1,2018,August,Online,195.5,0
2,0,2018,October,Online,115.0,1
0,1,2017,September,Offline,84.0,0
2,1,2018,October,Online,107.8,0
0,3,2018,October,Offline,105.0,0
2,3,2018,April,Offline,78.0,0
0,2,2018,June,Offline,90.0,0
1,1,2018,July,Online,105.3,1
0,3,2018,February,Online,80.3,0
1,0,2018,February,Online,129.0,0
0,2,2018,June,Online,115.0,1
2,0,2018,September,Online,125.1,0
0,1,2018,February,Online,103.0,0
2,0,2018,May,Online,125.1,0
2,5,2018,June,Online,96.17,1
2,2,2017,September,Offline,185.0,0
2,0,2018,June,Online,69.74,0
2,3,2018,July,Online,172.55,1
0,3,2018,January,Online,95.0,0
1,2,2018,September,Online,166.35,0
0,1,2018,November,Online,108.0,0
1,3,2018,March,Online,102.0,0
1,2,2018,May,Online,203.73,0
2,5,2018,November,Online,78.69,1
0,3,2018,November,Online,79.2,1
0,2,2018,March,Online,76.5,0
0,2,2018,June,Online,100.0,1
0,4,2018,December,Online,88.4,0
2,4,2018,July,Online,110.0,1
1,2,2018,October,Online,109.8,1
2,1,2018,December,Offline,78.3,0
0,2,2017,July,Online,101.5,1
2,4,2018,July,Online,80.75,0
2,2,2018,December,Online,104.0,0
0,3,2018,March,Online,51.19,0
0,1,2018,November,Online,150.0,1
1,2,2018,August,Online,127.8,1
0,1,2017,September,Online,115.0,0
0,1,2018,May,Online,156.0,0
2,2,2018,December,Online,130.9,1
0,3,2018,October,Online,116.1,1
2,0,2018,September,Online,71.69,0
2,3,2018,April,Offline,98.5,0
0,3,2018,July,Online,94.5,0
0,2,2018,June,Online,130.0,1
2,1,2017,July,Online,76.5,1
0,4,2018,August,Online,90.95,1
1,3,2017,October,Offline,72.75,0
0,1,2018,November,Online,93.0,0
0,2,2018,September,Online,168.3,0
0,3,2018,October,Offline,75.0,0
1,0,2017,August,Online,105.0,0
2,0,2018,February,Online,78.5,0
2,5,2018,July,Online,119.7,1
0,3,2018,September,Online,168.3,1
0,1,2018,May,Online,197.0,0
2,0,2017,October,Offline,91.0,0
2,3,2018,February,Offline,85.0,0
2,2,2018,February,Online,81.0,1
0,2,2017,September,Offline,116.0,0
0,2,2018,August,Online,115.0,1
1,3,2018,February,Online,106.0,0
2,1,2018,April,Online,118.8,1
0,3,2018,October,Online,132.3,1
1,0,2018,August,Online,146.7,0
0,3,2018,March,Online,86.8,0
0,4,2018,November,Offline,98.0,0
1,1,2018,May,Offline,100.0,0
4,10,2018,August,Online,158.95,1
2,2,2018,September,Online,119.52,0
0,3,2018,May,Offline,117.0,0
0,3,2018,April,Online,140.67,1
2,3,2017,October,Online,94.95,0
2,5,2018,May,Online,109.65,1
1,2,2018,December,Online,120.0,0
1,2,2018,March,Online,67.22,0
0,3,2018,March,Offline,62.0,0
0,1,2018,March,Online,91.0,0
2,4,2018,March,Offline,68.0,0
0,3,2018,November,Online,89.0,1
2,1,2017,August,Offline,94.5,0
1,2,2018,August,Online,187.0,1
0,4,2018,December,Offline,122.65,0
0,1,2018,February,Corporate,68.0,0
1,1,2018,March,Online,131.4,1
2,3,2018,April,Online,149.4,1
0,2,2018,May,Corporate,100.0,0
1,1,2018,June,Online,115.0,1
0,3,2018,October,Online,160.0,0
2,1,2018,April,Online,127.67,0
0,3,2018,December,Online,79.2,0
0,2,2017,December,Online,69.0,0
0,4,2018,September,Online,117.0,1
1,1,2017,October,Online,70.0,1
0,3,2018,March,Online,114.3,0
0,3,2018,November,Online,110.0,1
0,3,2018,September,Online,181.8,0
2,2,2018,April,Online,75.65,1
2,3,2018,April,Online,77.23,0
2,1,2018,January,Offline,65.0,0
